,1,2,3,4,5,6,7,8,9,10
CD4 T cells,-3.508698234065453,-3.3464533383841815,-1.6434441785686005,-1.7232494593971872,0.2123621109261134,1.3139910258953182,-0.9583234816684363,0.19684086219389407,0.5285079782042371,-0.08972276207190266
CD4 T cells,-4.7350416504601975,1.007132686180105,0.6098890123687827,-1.4200866322725374,0.8654373819570018,-3.1311406588504056,0.09647073158443924,-2.2313759119588488,-0.44826397639117704,0.37858157598917264
CD4 T cells,-3.7963134311206597,-1.2053340904631846,-0.4146229864300457,-1.4463451737811546,0.19288263983788284,1.0623435768714,-1.0579336727043271,-0.19132469050793757,-0.46866568811871356,1.1939277863089737
CD14+ Monocytes,6.364830965573283,3.632838394654625,-1.6290885401200896,-4.130989881305953,-2.6453776242896554,0.9648668465865733,-0.1482828128342584,0.14748013666726856,2.001927104932255,-0.9037400111151569
CD14+ Monocytes,8.478643090483569,1.6716247810114286,-0.5146726087647908,-1.8967622676488414,-1.8722308739617382,1.273487021120945,-1.064386004038467,1.0840952655326381,-0.6920397942177662,-0.5152774415750325
CD4 T cells,-2.6777166373806245,-3.5639137316684186,-1.7298440227428895,-0.9966084922732692,0.2605735220966557,-0.5866523675480075,-0.04845250598388071,1.2346772275398359,1.381234847628954,-0.03829792818663023
CD8 T cells,-2.326790216888477,-1.5894113866548887,-3.3915790820282736,1.3420567631977516,-1.3735502433935032,0.7665070019267973,1.2977021085934735,1.0519911155017085,-0.0073067184703242746,-1.4895508649778366
CD4 T cells,-2.750307185144804,-1.0625534151773341,-0.8454304110521098,-1.293509369608058,0.2301467138991405,0.37928471015505655,0.09343518102647219,0.6682990283462225,-0.273405488477735,0.44676453349727435
B cells,-2.8064790724610353,-0.3044325590820644,5.2329579154250085,1.1361135581847104,-0.29276893133339804,-1.4900112669934396,-0.5207871611283776,1.774915480280052,-0.3694660829209943,0.6512834649441859
CD14+ Monocytes,8.608796499882235,-0.4188464660238218,1.222518920240419,-0.9292573990878904,-3.0322683452258876,-0.4974467641414907,-0.47996515548883134,-0.47184553439993565,-0.19417722464348883,0.43736100190025345
FCGR3A+ Monocytes,7.193613372150654,0.794196661403867,-0.36669070999906905,0.5945729227301294,4.168252531951997,-1.81993178540288,0.2582084467000453,0.9061995616229945,-0.5146390683058817,-0.835835416479214
CD8 T cells,-4.0760506882560685,0.9581356472180953,-1.9713774814438394,1.654105061183891,-0.7027164674546392,0.36577109765751786,1.1505786429169362,0.20032536878614435,-2.508398724032328,-1.2991085009864922
CD4 T cells,-2.9584821990986385,-2.775162235920466,-1.252281789751764,-0.7427787375070015,0.17587488135291565,-1.3127604811294102,-0.6931763186366565,-0.07345615185715852,0.09684224103385324,0.7302025727609824
B cells,-2.6893389346246974,1.1987638185482654,5.60557983011314,1.2226027876382777,-0.04255475192892199,-1.2407789643857663,0.7754603569286309,-0.6667320290100147,0.005232363825958605,0.2012470975019504
B cells,-2.250063336863119,1.1219703205042664,5.554550935027996,0.9025824326204579,-0.23321593190212084,-0.952607799779221,0.9183295632143532,-1.1491496546372137,0.9569862195105091,-0.27730609126750133
CD4 T cells,-4.488525082052385,-1.2415473233586654,-0.335745266864802,-1.2989936745442328,0.23705163695917933,-1.2704338986876103,-0.43914305894114447,1.1484237718424182,-0.9382709496780182,0.3888318515688065
CD14+ Monocytes,8.785743147229995,2.5287336891596657,0.5544961262988977,-2.0379351830585644,-0.509772654816332,-1.261107611006477,0.06201182163043393,0.6026610740613793,-0.08551368264537258,-0.07381290959081228
B cells,-0.8141194057549676,-3.9267090622884586,5.029263525114536,2.3335495760403253,-1.570319878642026,-1.5469449715483203,0.8524583237480884,0.26080428615058326,0.812798591272536,0.00315137780169218
CD4 T cells,-3.507656798967097,-1.3227507973313903,-0.5459528141747122,-0.5721492619238295,0.17269199002137955,-0.17999557455645263,-0.389352682601938,-0.693864974829977,-0.40918003856683244,1.2467269400769811
CD14+ Monocytes,15.143804758397666,-2.3494105440774016,1.2968777152500506,0.9890478456892327,-2.1656584087828024,-0.006268708527464712,0.7094619334669384,-0.7380148067962071,-0.9783071347935083,0.926785937763915
FCGR3A+ Monocytes,11.516026543497443,-3.591003326469448,-0.4166042011936402,3.1044345439869008,4.137762585124739,-1.485934777723496,-0.255873902464803,-0.20012700592241733,0.47009456279117284,0.46515989940139596
CD4 T cells,-3.691085401294832,1.1235484476556055,-0.06046639636294163,-0.6954513290583474,0.6379705482499144,-0.5531837107756273,2.031043588079528,-1.2828910814805874,0.8283340921808215,-0.566802526611841
CD4 T cells,-3.255336508437853,-2.238145083295012,-0.9478028357227947,-1.371620425543989,0.03250228098445981,-1.510132779551105,-0.47337329523591104,0.21537479697098594,0.018125264027671773,0.06358044534464231
CD4 T cells,-2.7522863529047017,-4.960234195377829,-2.6803663885602913,-1.1641842942463752,-0.12210282095998021,0.20867779790453628,0.6720928742400287,1.2303165290350548,1.452241698018328,-0.47505785204548623
CD8 T cells,-3.3671449018494433,0.6185202675119533,-1.9910753504850534,1.189603686883614,-0.7131004560643791,1.5041538622685136,0.6991414640881258,-0.16396518054118206,-0.8062116801177444,-0.5964281054998658
B cells,-2.510176875147649,-0.29766559324298886,5.37512081760062,1.1052128661157736,0.3922937310721073,-0.19157462638430897,-0.5990797536922075,1.2614291813478409,0.16879358810661327,-0.7396562393356114
NK cells,-1.492415865318708,3.419029347739851,-3.433738337426121,5.314921495358829,-1.2957926318673465,-0.07430946480870931,0.09171692077560885,0.037102255298622794,1.0964756260268576,-0.6124826237322133
CD4 T cells,-4.113365017089704,-0.8277354918977099,-0.4474807423512735,-0.7721952306325962,0.4428580565633825,0.09676837627219487,0.6488169756022348,-2.527375009972709,0.7879525834562989,-0.19059421958602624
B cells,-1.0862672062318213,-1.3796534450265123,4.8505383807288,1.9428551973864852,-0.42955370062166787,2.0040865489881097,-0.2191423976367854,-0.35061428802912037,0.7646713747088504,-0.632229885664043
CD8 T cells,-2.8167454601529696,0.8823603406301129,-2.9227092792916074,1.3495924432830693,-0.5289271980859233,2.7953451680214427,-0.5427425807637356,1.1641299542311458,-2.312079950514927,-0.3143460176965047
CD14+ Monocytes,13.489432770967051,-0.03569697613395371,0.5412894202620402,-0.4251882358463788,-2.159792709534367,1.228814891539127,0.5370961181038884,-1.9093210600932495,0.13749242739735854,0.8301701316447186
CD14+ Monocytes,10.031583374537513,-0.2337875371943486,1.7844678474516618,0.13046525370703563,-1.0106227145061806,1.6076232531799002,0.31678159776249787,-0.3763347972891633,-0.5845190362990315,1.374142682567647
B cells,-2.065700018603272,-0.3737740020650338,5.730543613018348,1.0456643956378335,-0.0598225492287335,1.7934400328297062,-0.780038471853071,0.014704640175457924,-0.45103953881041414,-0.29389629518385235
B cells,-3.3071282215256312,-0.039750480593389315,4.306654936530651,0.38592914768967984,0.3148301424033422,-0.9210337590495499,-0.794908264300543,1.2057436334409808,0.5721231039273937,-0.7813380880296986
FCGR3A+ Monocytes,11.453198414254587,-0.6789198658682616,-2.11725160112914,1.1073914752172374,4.552534251348168,2.1460127305358725,-0.5247935654808465,-0.038828148403406475,0.9287584528877698,-1.1733600321730266
CD4 T cells,-2.657226283148603,-0.9967358844173991,-0.1145607139496317,-1.3672616500762007,0.19951078938487102,1.4059690555711042,-0.9582704006910028,-0.28805354265719246,0.4946794288666588,-0.24333985624339063
CD14+ Monocytes,8.187398466110928,1.7771028433381237,0.21053142039698175,-2.476157654704588,-2.565271589060739,-0.39878926010830745,-0.43702980704386074,0.4279363568644588,-0.46742215869158765,0.4645071411551467
CD14+ Monocytes,9.564955630427004,1.2826775919225633,-0.5832474069016442,-2.1678254489586535,-1.4842093609393878,1.5147972066860116,-0.5762985484498386,0.1753519136083685,-0.2746995465307459,-0.45397545258723443
NK cells,-1.0927799510248328,3.638293893649614,-3.713194115607649,4.927117170308022,-1.5488571713613715,-0.15755443932484686,-3.841133559254427,-0.6390007949839804,2.2621024233462252,0.16098544332741863
CD4 T cells,-3.3504063699409423,-1.0520315694419948,0.03692074643100151,-1.5174741604131008,0.5473897526220611,-1.4932628625583382,-0.6980982691567544,0.44707450441314767,0.022717610896681017,0.5894301449835779
CD4 T cells,-4.283558093621542,0.7576568160239792,-0.31375366806990596,-0.4864102002699916,0.2557495285064442,0.6436361538946558,0.8008577012782109,-2.1127196505909778,-0.7208954767048726,0.03969482169009836
CD4 T cells,-3.7390808708962155,-1.9685414374065269,-0.6037910523997408,-1.2149752542434116,0.2723315229563407,0.11663727081138894,0.6307649122303542,-2.424957869189383,1.2368702776604725,-0.1415379839413463
CD4 T cells,-2.4338855694988046,-0.44799828363643346,-0.7217101591476363,-0.6710313027947878,0.06995007945720977,2.557994739849587,0.23199935167245742,0.8488843512771405,-0.19522968260505744,0.2758967110639738
Dendritic cells,9.960489593129669,-4.273287526490079,3.8905317354124023,4.136167211154994,-2.631407400924362,-0.20866232947691452,2.0151356812309182,-0.800463529679094,-0.9864149031216826,3.1557800015815616
CD4 T cells,-4.442200298371532,-1.4961667338312354,-0.6936842570518316,-1.2849302784045928,0.3976371831290941,-0.6039570595334355,-0.006382100176528952,-0.0894007276388927,-0.005595413604749193,1.1128497133821045
CD4 T cells,-3.2931584008460093,1.0715066564038886,-0.814997728779702,-1.3974937595472763,0.967356379489247,1.408517995897065,0.019209133757698643,1.8625091399757263,-0.4251047663072066,0.22179168886526102
B cells,-2.171333131288132,-2.030754895066155,4.9244001682098935,0.9213970101527915,-0.5672318153043734,-1.1228349085663816,-0.483855938832639,-0.5558476619908874,-0.2969470987766018,-0.4287665082242454
CD14+ Monocytes,8.635831794573114,2.6744854946981964,-1.5549422464865323,-3.241363908409966,-1.5996597065036102,-1.3372900086166863,-0.09584880635092481,-1.007157216810473,1.339852023114356,-0.8793995920588202
CD4 T cells,-1.917733260224178,-3.6400608025812677,-1.8024414479607933,-0.7218052715270284,-0.2983848727588059,0.6242662756373023,0.6491242904020138,0.79336490508391,1.1260358842523763,-0.9023332182120846
CD14+ Monocytes,10.404244204888242,1.8715003806245034,-1.3726220975110726,-2.6296031570428724,-1.5501000590939817,1.2078890181066,-0.6370571834828337,0.3911293248874123,0.8805227576947656,-0.42234080376836924
CD8 T cells,-3.3942890506163255,1.3843305471372067,-1.5460619474857578,1.8407500617283965,-0.6729493965427666,0.09378767340836883,2.0913018337381066,-1.541571261670175,-1.39078852842287,-1.1486082710938443
FCGR3A+ Monocytes,5.931374407995694,2.508598115198101,-0.6446947173869283,0.27172833288716636,4.503894385501605,0.5518825665428985,0.026884692528915666,-0.04175589333808804,0.2725758345167858,-0.27629644224952976
CD4 T cells,-3.645651288358589,-2.5951152758600373,-1.1594428152981995,-1.4269274402493168,-0.038501698949736186,-0.999514667448319,-0.3110510334182679,-0.28508176580375466,-0.03297394337243953,0.864514273917595
CD8 T cells,-3.396454040723501,0.8155863096923034,-2.0217300728862675,2.3165668048946655,-1.0890125227426781,0.5023379045288363,1.2955281119578068,0.5164048564675517,-1.545986827055718,-0.5775767176003226
CD4 T cells,-2.0916633072109736,-3.703629665458598,-2.4302247893950555,-1.0816568056030655,-0.3888087235706901,1.6966911607003594,0.19879688482430014,0.8188320346156188,1.6497000609436385,-0.946583904185948
CD4 T cells,-3.656310518987815,-0.8721756540592768,-0.28080405502672223,-0.8766409872446844,0.3414369159343681,1.281180005482332,0.44308926950599997,-2.5015173245386846,1.0322492595651869,0.5722674241610033
CD4 T cells,-3.4912454872577703,-2.9944145091210346,-1.4291176380869317,-0.5919366735287228,-0.2688614632796064,-2.1065257680677902,0.15371838312278385,-0.4451212015467564,-0.1731457225339959,0.7868796889807188
CD4 T cells,-3.4963475530555246,-3.6290037483312902,-2.372717797162691,-0.4006744871841351,-0.6419050048313194,-0.5099456481759683,-0.1088359533788904,1.4923424487473425,-0.2787044130808518,0.5075694172667174
CD4 T cells,-3.6032706131321004,-1.801571865570804,0.08800090286276177,-0.9202677048767075,0.7119964274932498,-1.642798636762473,-0.771590536331904,-0.10204470328596857,-0.011922144347944275,-0.0014400551662047784
FCGR3A+ Monocytes,13.929092853483398,-3.4021793895158807,1.0576767050089102,3.4682299877585554,1.045256992653602,0.917065432025725,-0.18577363583264483,-0.9495456250757727,-0.826054047621252,0.5450911061560658
B cells,-2.7024499243541706,0.49305250313842036,5.0706451312637775,0.6289109453591551,0.2945995120759386,-1.344034321148781,-0.2506587227133919,-0.9415155376042479,-0.7503474945107981,-0.18576530297265553
NK cells,-2.816845681814727,4.232883853560942,-1.214866737814705,3.44924772698382,-0.8037200861388207,0.8391437701108047,-3.2707481126019764,-0.5286980745994969,0.4867618971595157,0.9910081226748275
CD4 T cells,-2.8701216328024537,-3.3442759909523962,-1.4561224333908043,-1.0081048997482178,-0.4474557424991699,-2.4775665568620733,-1.0269676203398534,-0.6241909496612617,-0.849118400209649,1.1516654987260841
CD4 T cells,-3.416262523902929,-0.7853249813716761,-0.9198964874175884,-1.2210834208646646,0.3243806168082593,0.16630693405520902,-0.1267589187635365,0.31113730272143997,-0.2731273506285804,-0.051489809129742395
CD4 T cells,-4.403465604130132,0.7231364745554392,0.5538729195791874,-1.6997755032421051,0.2518254057949428,0.9997308654761382,-1.3603875748884,-1.475836909108452,-0.785169888667024,1.1040895268736035
NK cells,-1.904618205513222,4.113895277131723,-3.2305599181527125,4.57369721245109,-1.0597546253861365,-1.4488244315089682,-2.399004968723088,-0.12756714251999948,2.0136638745967823,0.5260627964356268
CD4 T cells,-4.00793675143228,1.168371621374256,-0.2061517086633638,-1.4636205728921416,0.9999477692517943,0.2046845416460438,0.2590733784521217,0.028258560107430115,-0.23960731655475503,-0.016079476786871213
CD4 T cells,-2.2756272667017887,-2.3941221542599007,-1.865978897922543,-0.15613259072082167,-0.22569867470288665,-0.06434844893601308,-0.44540230848547596,1.6309369090272783,0.7523477177393356,0.7251138881316981
CD4 T cells,-4.097601705862437,0.5347232752334372,0.030290381968572682,-1.4728957064718784,0.9694083139671594,0.25104117714171803,-0.46936123638420413,0.014568518892905372,-0.5799486167976502,0.3838058348419052
CD4 T cells,-3.7457899096127316,-0.7475821652952782,0.10743533814893222,-1.747335484421031,0.29387479873426836,0.1497251207320508,-1.8572491135691196,-0.32696646418350384,-1.6224449167299948,1.5732820968232635
CD4 T cells,-3.8408013762283493,-1.9803754811968954,-1.2353754888716502,-1.5998035420629375,0.06238749006479584,-0.28249218023242756,0.24450104007240442,-0.5644501103416223,1.1051900445042508,0.5784712466676604
CD4 T cells,-3.4656949837752746,-1.4762655421441266,-1.089954716504746,-1.3738025602968165,0.14683952490451768,0.3219237708218674,0.056698798234562725,0.41606179348538025,-0.2235116308272949,-0.24685701228559762
CD4 T cells,-2.257227227260946,-0.6869127525585087,-1.553443450711614,-1.016006205489249,-0.19894122026842834,2.637535130525509,-0.021287840894837415,0.2632067014089128,0.16136382286631692,-0.1293781971645515
CD14+ Monocytes,11.669150454123344,0.0898160137629141,1.28069416005601,0.35164423851797716,-0.6599481663102686,1.5222531606799568,-0.12166336634265426,-1.1206826128521914,-0.9801909447884659,0.3235780037910768
CD4 T cells,-3.902887577050583,-2.3470053615882174,-0.4969544709866846,-1.1629442285033524,0.11252846446506558,-1.1265056242535036,-1.5788472225059489,-0.31830831538460175,-0.06759905219248553,0.22252535282695177
CD4 T cells,-3.737300747385971,-1.685601108972638,-1.0149525882897104,-1.2223124346876268,0.3870760194501574,0.9003937989410045,-0.5850034783028877,-1.0488237703664978,-0.44148463588666664,-0.14390052678266144
FCGR3A+ Monocytes,9.420984037741677,-1.5870730309107228,-1.8906542379077966,0.6867479900838713,4.145248666862471,-1.1910768542929595,-0.4146529226910017,0.8733908242116248,0.4095413175115147,-0.8536620388463281
CD4 T cells,-3.821225652735177,-1.6102010641882314,-1.1285694653409355,-1.3585608442547437,0.8394717198407914,-0.30127912735380885,-0.17476261090567935,-0.7099194645734785,0.12240538744994234,0.170703897964876
CD14+ Monocytes,4.5170772008516495,5.636607129159717,1.2805096964179377,-1.4126570490099615,1.3441844061932153,-1.2740155264413815,0.6814993222464775,1.6800984569273694,0.11523092370017562,0.49479521306561347
CD4 T cells,-0.508178123412958,-3.6729437106531186,-2.1389575811579484,0.5561537402162074,-0.8052244596758358,3.31642163908204,0.7714275503159616,-0.2421045982864774,1.7686420089453503,0.36703726170042034
CD4 T cells,-2.914398969729349,-1.2475531981771002,-1.2158409880588195,-0.4581553629607677,-0.0182112417321415,-0.41532057384014,0.3986735501310202,0.3514569576182445,0.0637421547896514,-0.3169424398358572
CD4 T cells,-4.215397508862574,0.8887522294253111,-1.0842155014080364,-0.5743407467325192,0.19252691235812197,-0.10759771063939673,0.3925694640865971,0.7240445857276355,-1.1317851240982852,0.8135156074749691
CD4 T cells,-4.006904940218811,-1.0903877803827242,-1.0895901387763853,-1.512470724866814,0.39156937877201065,0.8215683213738013,-1.0330104315711583,-0.5248876195803889,-0.7314244463974408,0.4497368337964501
CD8 T cells,-3.221795799830038,-0.18289801374491213,-2.219199387778763,1.5942871928829205,-0.694537048089652,0.6851507138556701,0.8055173565175561,0.6576989335671033,-1.0301113238036075,-0.6798614811738386
B cells,-0.9476475461043938,-2.5389893193156428,4.722274384390723,1.5385708342495217,-0.8908039681557218,0.20159616059374977,0.2744154847840069,-0.46828106458077756,0.7588899735739943,-0.5777502401761225
CD4 T cells,-3.212076780691027,0.19316148628923357,-0.005880594263577286,-0.055245584902644265,0.6688572577378811,2.301538521693935,0.3774011968105506,-0.4170474587600711,0.07571611707428047,0.14618800277068542
FCGR3A+ Monocytes,10.745445342784226,-2.130175606573882,-0.4506748241503008,1.4124732669700448,3.4472274111935888,-0.041588174784340216,-0.8934609638904293,0.9715575264550085,0.028714887384891682,0.03143058345876088
CD8 T cells,-1.7375238492262777,0.40764471053735235,-2.191277056105505,1.860984959367961,-1.1550276287201204,1.8226707071106956,1.2513973508504195,0.9164925513571497,-2.561036536034679,-0.11839629245979871
CD4 T cells,-3.5856894090054197,0.5845474423272933,-0.9343685193416157,-0.26418760677071257,0.35507583185125563,-1.4496308974199936,2.468180089288586,-1.170500272064067,0.022478008685383206,-0.8130748787889803
CD4 T cells,-2.919008753286158,-0.4161686792614961,-1.0962548542634873,-1.078904742510261,0.03966516082656718,3.0868058279981576,-0.1013026335877091,-0.6079040887014152,0.5205486364270436,-0.4944797150243619
CD4 T cells,-3.475486688716839,-2.4765720334751524,-0.142905599619481,-1.0495722832219994,-0.01147743751639511,-1.378505363346622,0.13177870491200072,-0.32045878255487675,0.17907159683819693,0.0900391263539515
CD4 T cells,-4.132474705019294,-0.6790782530327841,0.1971873580884992,-1.8939488053665918,0.7822417354577855,0.7169777392130229,-2.098375531313993,-0.4064767552075469,-1.154962199391627,0.8002476855294115
CD4 T cells,-2.053295991346731,-5.163036824562629,-2.2771768739659644,-0.7221955749565515,-0.48917028130833223,1.4530606511492707,-0.6456672193784818,1.6044027718195815,0.4938415818470474,-1.165583917392589
CD8 T cells,-3.361184583596816,3.1185939563557703,-2.5095109617116567,4.022791674137281,-1.1983790350252217,0.9588817691401871,0.5116010185669829,-1.9673703753343559,-0.6942529526367551,-0.279274306830544
B cells,-1.8353116518657806,-1.7810571609935733,5.841570116292515,1.7850484742408088,-0.6838126917962838,0.9030970619755545,-0.8158630383325839,1.2128704384275661,-0.0013281443850827078,-0.8551379974953021
NK cells,-2.9472131041277025,5.560023856394614,-1.7448398078196115,4.424802494382378,-0.1907327244348209,-1.237795652942257,-0.8143674027663113,0.19132941388363506,1.048061828502188,-0.1524753607331998
CD4 T cells,-3.6569697037960576,-3.208032950780405,-1.7581801670910953,-1.0947476926643998,-0.7384602197391268,-0.4896311370588082,-0.22821940296252788,0.9535139443942328,0.6456836012923327,-0.309544295050266
CD8 T cells,-3.955676815469012,-0.10872362974218344,-2.181939416366235,0.5660693654601042,-0.6814226499112294,-0.8050584932750483,1.1774913380483212,0.9107836504834179,-1.2600873629292308,-1.4890964254183077
CD4 T cells,-3.2733919693524407,-1.087878574860795,0.04448632773699136,-1.4925249682689967,0.6875980982258431,1.5772555513082889,-0.5999239683785047,-0.005934989547945218,0.12400073086501065,-0.0769108837272965
CD4 T cells,-4.042105241560094,-1.0771695720086383,0.15713805008644835,-0.9415786476134183,0.47231757497655413,1.9347871234059861,-1.5817862274194854,-0.31399737442371267,-0.09816046781520169,0.1757323438608539
CD4 T cells,-4.453939015657199,1.772712595865456,0.6336423602216071,-1.8145739340140883,1.7075599044041458,0.47929622327500937,-0.9317882786680964,-0.11955005990469894,-0.40668774930942303,0.7123906868583254
CD4 T cells,-4.176901800257316,-0.8196862735879709,-0.12788993995086204,-1.6344755917037734,0.6236784600869595,-1.126519150696887,-1.0727628165472423,-0.0633208834187955,-1.0595356257860011,0.6467530823868135
NK cells,-1.9570351663406205,4.419118560767438,-3.3195439119108086,4.926323983717361,-0.3918977154908909,0.9667069179826353,-2.8081717842264076,0.4120270273840891,1.7397575655496664,0.5461485484925933
CD4 T cells,-4.073071077892741,-2.95173306686446,-0.1850606159652026,-1.6919076568614673,0.19347388836797527,-1.2901584772451713,-1.4265152797651606,-0.14016213060112293,-0.8523313318013257,1.2830660516321852
CD8 T cells,-3.560473830755796,0.8238892471971603,-1.5848483037399177,0.3051785917747964,0.2441978565889323,-0.9850531242479362,1.5862798239680138,0.5075443718985418,-0.6530974611099567,-1.7106084311108065
CD8 T cells,-3.0203420074662177,1.7107327459685586,-1.3364367305389018,2.20224202030954,-1.155787745902696,0.012736333887177974,1.8001716286970222,-0.34787848749340433,-1.9642369580572068,-0.1121466842093315
CD4 T cells,-3.4956260954771037,3.405286376080296,0.9245797400354778,-1.2888138870899017,1.52905831735814,1.6549763763183671,1.085011672428221,0.029658428656830486,0.4593959824866012,-0.015121900246862335
CD4 T cells,-4.724969217839381,-0.4564460595127013,-0.10648802545704106,-1.3605775242246154,0.9481226301998035,-0.4744096850831345,-1.0323227416886687,0.19922424432651087,-1.370685903907354,1.3000001457758936
CD14+ Monocytes,6.550159102343443,-1.7889514605606471,-1.4653276025998332,-2.799214227849819,-1.8246824263806092,-2.0223461521702046,-1.2079788731456418,-0.349273534942516,-0.20625501387729234,-1.4044432511520022
CD4 T cells,-3.2105720344094926,1.8443423555916951,-0.4930820843057013,-0.12163100662096937,0.7685591447442737,-1.3026055690258918,1.7198826398013782,-0.521050098629589,0.8970075044521486,0.2034246723116074
B cells,-1.547836919685916,-1.7796608632073692,4.918102538224968,1.68997050281856,-0.5336875319485516,0.04462286601680536,-0.6163287397392455,1.2190258142930697,-0.3124926168667313,-0.8668526985712891
CD14+ Monocytes,8.571905175741636,2.597875525675499,1.5320184133452648,-0.7319858182597139,0.7774899735183805,1.0671580118017037,0.6770660737972305,-0.4317230318376904,-0.5189745477040194,-0.5602713404878685
CD8 T cells,-2.671731918089188,0.8078924929004516,-2.2066031577814345,2.0266800282964814,-1.0212948413014913,-0.8171830812973415,3.2265832311756104,-0.9520882439030084,-0.9973737120702983,0.0015115157031368228
CD14+ Monocytes,5.54090339404481,0.8231241145403562,1.6424998205481138,-0.47857362510156404,0.5628822053876517,-1.4139736925243307,-0.7647311337863691,0.5214577979568006,-1.7048628986801284,1.0226640898347161
B cells,-2.782493407502567,2.0959205140071697,4.962029203986424,0.36448247668010436,0.7076371179719817,-1.010311643835968,0.39876596167473993,0.34763605070334025,0.16594734735879524,-0.05738288453708446
CD8 T cells,-3.724208324968389,1.6084597368755722,-1.7044191140208784,1.0076788239026486,-0.14785121259110398,-0.1185402909425414,1.7952494367831917,0.09189965698149655,-0.7242273840061848,-0.9370474627353141
CD14+ Monocytes,9.21753641844598,0.22996458693609254,0.15498485508548449,0.2194929586674447,2.26309612788327,1.3856897218380777,0.10189457946430552,0.12062511476646061,-0.9573226512940074,-0.9300415609401647
CD4 T cells,-3.635139555103288,-0.30180347052633544,-0.6717075799727662,-1.0343349827489958,0.1732775889727298,1.4300819862792287,0.5354466279516812,-0.7038921112977045,-0.27519614003071774,-0.9539654482942777
CD4 T cells,-4.3831396486817376,-2.609042788151616,-0.6070649284163243,-1.969835067321257,0.04505609569804692,0.6885642926975443,-0.7160357719348697,-0.26958513760691766,-0.4146114869081752,0.16025971317415497
B cells,-2.4298439238525225,-1.7956392609837666,5.067556382882203,1.2287895677057994,-0.18393897911508952,1.3513643867438214,-1.7195251082871295,1.7197645474776397,-0.4034171577352136,-0.3815960480826989
CD14+ Monocytes,4.3828097482047115,4.532058246715022,-0.13943028049582043,-3.124194793828595,-0.24569860928900616,0.8744402497615484,-0.547427262626016,0.13978433543561106,0.46259630748854874,-0.7719991166691956
CD14+ Monocytes,5.723838067585907,4.5077159725195255,-0.06674014610736882,-2.5618839497572736,0.5993980252970698,1.6913333111309672,0.20239235725472185,-0.18492767033333588,0.012967778257569432,-0.8899728531637695
CD4 T cells,-4.820169226502153,1.4947572165633294,1.0314438413512106,-1.4856065675627457,0.7585848855746441,-0.14223045579845514,-0.466372488101319,-0.21394668053594357,-1.1129711772637467,1.1996732777396284
CD4 T cells,-3.032446043662696,0.6918548032878119,-0.6860111344628836,-0.7525728341149786,0.5552393205589845,0.8840972384668602,0.6227181079173884,0.18049659388874623,0.27014070934552553,-0.47007510961802174
CD4 T cells,-1.7455081877615333,-1.7590356632294326,-1.7750026437694215,-0.7705059849396969,-0.10588348883292054,3.471418111886277,-0.12534409207257707,-0.7751069591755472,1.3786376832339253,-0.845559985157569
NK cells,-3.0090486285946985,2.801618569689106,-0.6612507511487133,3.1956686475142906,-0.6534113314627981,-1.6270396353317702,-4.00342746039543,-1.4575675932052845,-0.32899880012692456,0.15508662885451793
B cells,-3.0126412396607467,0.46982737880750924,4.944443794577988,0.6989966928100084,-0.01685876456050078,-0.6526547561168394,-0.2967991006097766,0.46033092825149813,-0.8177071255086761,0.04987143838458695
CD4 T cells,-3.880480166330122,0.21968609010465426,-0.6986090349679883,-0.9548297904726142,0.9839026856915443,0.525723963443202,0.13518466919472044,1.1014065675753453,-0.52181995367064,-0.3227040482916354
CD4 T cells,-3.7403043241665626,-2.3407416440433204,-0.6402592247428864,-1.5729870248200333,0.06404138685619672,-1.2638923912604798,-0.4476486271548704,0.3974198084965748,-0.3298250420673118,0.511214717787241
CD4 T cells,-2.8918648328930834,-3.349293316526197,-1.7963477176629499,-0.9522862342924945,-0.45698702054066936,-0.46662156651690245,-0.2013564931405539,1.0101113213575097,-0.09538002255904052,0.7601668498529653
CD4 T cells,-2.5322950396017028,-3.5857766101116835,-1.3483199660175078,-0.8682418552742494,-0.35187596100788093,2.138867791717637,-0.18722595618678245,0.17187455371588323,1.305131471211002,-0.5308232011513542
B cells,-2.5712741884114636,-0.13323391577933658,5.417353880683129,1.2434506480618663,0.39425772195048314,-0.8932301963165262,-0.12600257540773574,1.0678381543645,0.6323773604472185,-0.5639806910996568
CD8 T cells,-3.0644096362265185,2.471684079496834,-1.3527723201104547,2.588376916165275,-0.7076571171238328,-2.076283615720628,2.411791973770688,-1.1826917223591622,-1.0134888736341172,-0.8264364450566888
CD4 T cells,-2.5917453135354123,-0.014053698909789147,-1.4581101445129554,0.8127331538559421,-0.04074107249742656,0.76601567524785,1.6490590435851695,1.1515063439127737,-0.4397574111825561,1.034463310241063
FCGR3A+ Monocytes,10.472606603372448,-1.3748091303046979,-0.8254037761228777,1.686179544760643,3.1483815748033015,1.4675563826552873,-0.7223023815195054,-0.3669408240268847,-1.43341468069165,-0.5483047358513191
FCGR3A+ Monocytes,12.467205717224955,-2.1001469246412627,-1.1681012881106385,2.8702624581440666,4.09875282770286,-1.5205256789087518,0.8867240347781202,-2.150982853066396,0.8225555481123669,-0.779053642893328
CD4 T cells,-4.118874004758745,0.675066008458558,0.6402604296078139,-1.5360140204097645,0.7383258209980862,1.2828838657183934,-1.0533780457715234,-2.2138819597339676,-0.0757211775319363,-0.25977382393054205
